표준코드,운용사코드,펀드명,운용사명,위험,6개월 수익률,1년 수익률,3년 수익률,유형,투자지역,설정액,설정일,보수관련정보(%),운용규모(백만원),수익률(%),자산구성_주식(%),자산구성_채권(%),자산구성_유동성(%),자산구성_기타(%),직업,학습,건강,관계,주거,사회참여,여가,재무
KR5225693971,A01048,미래에셋라틴인덱스증권투자신탁 1(주식),미래에셋자산운용,매우높은위험,-6.8108,31.4424,-20.9256,주식형,해외,407.49,2007-05-25, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.19    (매매중개수수료) 0.15," [기준일자] 2021-11-11  (설정원본)            8,282   (순자산총액)            3,375", [기준일자] 2021-11-01  (1개월) -3.69     (6개월) -6.81     (1년) 31.44     (설정이후) -40.37,94.3,0,6.38,-0.68,0,0,0,0,0,0,0,100
K55213CO1795,A01021,한화단기회사채증권자투자신탁(채권),한화자산운용,낮은위험,-.0375,.5462,,채권형,국내,1006.12,2019-05-24, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.00," [기준일자] 2021-11-11  (설정원본)           19,076   (순자산총액)           19,193", [기준일자] 2021-11-01  (1개월) -0.14     (6개월) -0.04     (1년) 0.55     (설정이후) 3.19,0,0,6.12,93.88,0,0,0,0,0,0,0,100
K55105BW6366,A01005,삼성KODEX고배당증권상장지수투자신탁[주식],삼성자산운용,높은위험,2.613,41.6198,35.8029,주식형,국내,10050.82,2017-10-16, [기준일자] 2021-10-29  (보수) 0.30    (수수료) 0.00    (TER) 0.36    (매매중개수수료) 0.17," [기준일자] 2021-11-12  (설정원본)           34,886   (순자산총액)           34,886", [기준일자] 2021-11-01  (1개월) -0.44     (6개월) 2.61     (1년) 41.62     (설정이후) 17.69,99.24,0,0.68,0.08,0,0,0,0,0,0,0,100
K55223BC5674,A01031,KB글로벌주식솔루션증권자투자신탁(주식-재간접형)(UH)(운용),케이비자산운용,다소높은위험,10.2264,32.0453,53.0921,재간접형,해외,1565.49,2016-04-15, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.03," [기준일자] 2021-11-12  (설정원본)           66,855   (순자산총액)          105,016", [기준일자] 2021-11-01  (1개월) 2.50     (6개월) 10.23     (1년) 32.05     (설정이후) 70.04,0,0,0.79,99.21,0,0,0,0,0,0,0,100
KR5307A60883,A01054,유리TREX펀더멘탈200증권상장지수투자신탁[주식],유리자산운용,높은위험,-5.5595,41.4396,59.9173,주식형,국내,38849.89,2011-09-22, [기준일자] 2021-10-29  (보수) 0.34    (수수료) 0.00    (TER) 0.43    (매매중개수수료) 0.06," [기준일자] 2021-11-12  (설정원본)            9,854   (순자산총액)            9,854", [기준일자] 2021-11-01  (1개월) -3.15     (6개월) -5.56     (1년) 41.44     (설정이후) 116.77,99.1,0,0.71,0.19,0,0,0,0,0,0,0,100
KRM301324070,A01048,미래에셋디스커버리증권투자회사(주식),미래에셋자산운용,매우높은위험,-3.6952,31.3047,50.9145,주식형,국내,951.31,2001-07-06, [기준일자] 2021-10-29  (보수) 1.04    (수수료) 1.00    (TER) 1.05    (매매중개수수료) 0.67," [기준일자] 2021-11-11  (설정원본)           54,721   (순자산총액)           52,057", [기준일자] 2021-11-01  (1개월) -2.47     (6개월) -3.70     (1년) 31.30     (설정이후) ######,92.46,0,1.26,6.28,0,0,0,0,0,0,0,100
K55206C96022,A01014,키움키워드림TDF2040증권투자신탁 1[혼합-재간접형],키움투자자산운용,다소높은위험,4.544,29.9296,49.9683,재간접형,해외,1364.06,2018-06-14, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.03    (매매중개수수료) 0.08," [기준일자] 2021-11-12  (설정원본)           27,759   (순자산총액)           37,901", [기준일자] 2021-11-01  (1개월) 2.67     (6개월) 4.54     (1년) 29.93     (설정이후) 38.73,0,0,12.32,87.68,0,0,0,0,0,0,0,100
KR5301A73020,A01048,미래에셋글로벌인컴증권자투자신탁 1(채권혼합),미래에셋자산운용,보통위험,4.4652,13.6149,28.8578,혼합채권형,혼합,1161.88,2012-01-05, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.04    (매매중개수수료) 0.05," [기준일자] 2021-11-12  (설정원본)            9,998   (순자산총액)           11,631", [기준일자] 2021-11-01  (1개월) 1.59     (6개월) 4.47     (1년) 13.61     (설정이후) 66.84,0,0,0.2,99.8,0,0,0,0,0,0,0,100
K55206BG9061,A01014,키움달러표시우량채권증권자투자신탁(H)[채권],키움투자자산운용,보통위험,.3076,.546,9.3057,채권형,해외,1048.38,2016-09-26, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.03    (매매중개수수료) 0.00," [기준일자] 2021-11-11  (설정원본)           29,180   (순자산총액)           30,591", [기준일자] 2021-11-01  (1개월) -0.16     (6개월) 0.31     (1년) 0.55     (설정이후) 9.89,0,0,2.78,97.22,0,0,0,0,0,0,0,100
KR5101202616,A01001,개인연금주식 3,한국투자신탁운용,높은위험,-3.5876,13.5014,30.1265,혼합주식형,국내,982.63,1994-08-23, [기준일자] 2021-10-29  (보수) 1.35    (수수료) 0.00    (TER) 1.36    (매매중개수수료) 0.06," [기준일자] 2021-11-12  (설정원본)          102,454   (순자산총액)          101,119", [기준일자] 2021-11-01  (1개월) -1.54     (6개월) -3.59     (1년) 13.50     (설정이후) 423.80,0,0,26.24,73.76,0,0,0,0,50,0,0,50
KR5301AE0788,A01048,미래에셋소비성장연금증권전환형자투자신탁 1(주식),미래에셋자산운용,매우높은위험,-2.537,31.2193,53.3037,주식형,국내,1220.85,2012-11-19, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.00    (매매중개수수료) 0.67," [기준일자] 2021-11-11  (설정원본)           14,626   (순자산총액)           17,856", [기준일자] 2021-11-01  (1개월) -0.69     (6개월) -2.54     (1년) 31.22     (설정이후) 67.36,0,0,0.33,99.67,0,0,0,0,50,0,0,50
K55223B55173,A01031,KB스타단기국공채증권자투자신탁(채권)(운용),케이비자산운용,매우낮은위험,.0033,.497,4.5339,채권형,국내,1000.14,2015-08-20, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.00," [기준일자] 2021-11-11  (설정원본)          260,172   (순자산총액)          260,207", [기준일자] 2021-11-01  (1개월) -0.12     (6개월) 0.00     (1년) 0.50     (설정이후) 10.52,0,0,0.26,99.74,0,0,0,0,0,0,0,100
K55301BD8854,A01048,미래에셋TIGER미국다우존스30증권상장지수투자신탁(주식-파생형),미래에셋자산운용,높은위험,10.8787,41.2753,57.4152,주식파생형,해외,21618.46,2016-06-29, [기준일자] 2021-10-29  (보수) 0.35    (수수료) 0.00    (TER) 0.42    (매매중개수수료) 0.03," [기준일자] 2021-11-12  (설정원본)           70,953   (순자산총액)           70,953", [기준일자] 2021-11-01  (1개월) 2.56     (6개월) 10.88     (1년) 41.28     (설정이후) 127.91,92.39,0,7.16,0.45,0,0,0,0,0,0,0,100
K55206C96212,A01014,키움키워드림TDF2045증권투자신탁 1[혼합-재간접형],키움투자자산운용,다소높은위험,4.5308,29.9167,49.4981,재간접형,해외,1363.1,2018-06-14, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.03    (매매중개수수료) 0.06," [기준일자] 2021-11-12  (설정원본)           23,577   (순자산총액)           32,148", [기준일자] 2021-11-01  (1개월) 2.66     (6개월) 4.53     (1년) 29.92     (설정이후) 38.31,0,0,8.22,91.78,0,0,0,0,0,0,0,100
K55206C95867,A01014,키움키워드림TDF2035증권투자신탁 1[혼합-재간접형],키움투자자산운용,다소높은위험,4.4452,28.9536,48.8434,재간접형,해외,1356.47,2018-06-14, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.03    (매매중개수수료) 0.06," [기준일자] 2021-11-12  (설정원본)           21,629   (순자산총액)           29,350", [기준일자] 2021-11-01  (1개월) 2.60     (6개월) 4.45     (1년) 28.95     (설정이후) 37.98,0,0,11.9,88.1,0,0,0,0,0,0,0,100
K55234C19109,A01042,IBK켄쇼4.0레볼루션증권자투자신탁(H)[주식],아이비케이자산운용,매우높은위험,-.1391,31.1476,104.5738,주식형,해외,1730.75,2018-01-25, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.06    (매매중개수수료) 0.25," [기준일자] 2021-11-11  (설정원본)          131,301   (순자산총액)          227,248", [기준일자] 2021-11-01  (1개월) 6.09     (6개월) -0.14     (1년) 31.15     (설정이후) 75.79,0,0,3.69,96.31,0,0,0,0,0,0,0,100
KR5105AS6399,A01005,삼성KODEX 합성-미국 산업재증권상장지수투자신탁[주식-파생형],삼성자산운용,높은위험,6.7665,41.2396,54.0486,주식파생형,해외,21959.43,2014-06-11, [기준일자] 2021-10-29  (보수) 0.25    (수수료) 0.00    (TER) 0.35    (매매중개수수료) 0.03," [기준일자] 2021-11-12  (설정원본)           12,541   (순자산총액)           12,541", [기준일자] 2021-11-01  (1개월) 3.10     (6개월) 6.77     (1년) 41.24     (설정이후) 113.53,9.09,0,3.16,87.75,0,0,0,0,0,0,0,100
KR5210AQ1212,A01018,신한스마트인덱스소득공제장기50증권전환형자투자신탁[채권혼합],신한자산운용,다소높은위험,-4.2938,13.4797,29.602,혼합채권형,국내,1299.33,2014-03-17, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.03," [기준일자] 2021-11-12  (설정원본)            7,709   (순자산총액)           10,068", [기준일자] 2021-11-01  (1개월) -2.34     (6개월) -4.29     (1년) 13.48     (설정이후) 50.27,0,0,1.61,98.39,0,0,0,0,0,0,0,100
K55213DC1418,A01021,한화ESG히어로증권자투자신탁(채권),한화자산운용,낮은위험,-.0468,.457,,채권형,국내,1002.7,2020-11-02, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.01," [기준일자] 2021-11-11  (설정원본)           42,255   (순자산총액)           42,369", [기준일자] 2021-11-01  (1개월) -0.26     (6개월) -0.05     (1년) 0.46     (설정이후) 0.46,0,0,1,99,0,0,0,0,0,0,0,100
KR5301930792,A01048,미래에셋솔로몬초단기국공채증권자투자신탁 1(채권),미래에셋자산운용,매우낮은위험,-.1285,.3874,4.2245,채권형,국내,1004.22,2009-04-16, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.01," [기준일자] 2021-11-11  (설정원본)           54,189   (순자산총액)           54,418", [기준일자] 2021-11-01  (1개월) -0.26     (6개월) -0.13     (1년) 0.39     (설정이후) 34.08,0,0,0.1,99.9,0,0,0,0,0,0,0,100
K55210BR6720,A01018,신한마음편한TDF2045증권투자신탁[주식혼합-재간접형](종류),신한자산운용,다소높은위험,6.5135,27.297,46.1058,재간접형,해외,1396.28,2017-06-30, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.07    (매매중개수수료) 0.12," [기준일자] 2021-11-12  (설정원본)           49,489   (순자산총액)           69,281", [기준일자] 2021-11-01  (1개월) 2.27     (6개월) 6.51     (1년) 27.30     (설정이후) 48.88,0.98,0,2.33,96.69,0,0,0,0,0,0,0,100
KR5236703157,A01044,한국밸류10년투자퇴직연금증권투자신탁 1(채권혼합),한국투자밸류자산운용,보통위험,-1.5044,13.3895,22.4413,혼합채권형,국내,1123.52,2007-06-14, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.00    (매매중개수수료) 0.09," [기준일자] 2021-11-12  (설정원본)          431,827   (순자산총액)          487,942", [기준일자] 2021-11-01  (1개월) -0.60     (6개월) -1.50     (1년) 13.39     (설정이후) 127.81,39.12,56.81,0.81,3.26,0,0,0,0,50,0,0,50
KR5223A20043,A01031,KB KBSTAR수출주증권상장지수투자신탁(주식),케이비자산운용,높은위험,-4.9573,41.2389,50.4055,주식형,국내,12140.52,2011-04-14, [기준일자] 2021-10-29  (보수) 0.40    (수수료) 0.00    (TER) 0.53    (매매중개수수료) 0.02," [기준일자] 2021-11-12  (설정원본)            8,653   (순자산총액)            8,653", [기준일자] 2021-11-01  (1개월) -3.33     (6개월) -4.96     (1년) 41.24     (설정이후) 0.68,99.86,0,0.1,0.04,0,0,0,0,0,0,0,100
KR5206708863,A01014,키움퓨처에너지증권투자신탁 1[주식],키움투자자산운용,매우높은위험,13.4863,28.0929,149.3976,주식형,해외,938.49,2007-06-28, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.06    (매매중개수수료) 0.19," [기준일자] 2021-11-11  (설정원본)           22,462   (순자산총액)           21,081", [기준일자] 2021-11-01  (1개월) 12.71     (6개월) 13.49     (1년) 28.09     (설정이후) -2.50,91.28,0,8.47,0.25,0,0,0,0,0,0,0,100
K55214CD4700,A01022,유진챔피언중단기채증권자투자신탁(채권),유진자산운용,매우낮은위험,-.6748,.347,5.759,채권형,국내,1003.35,2018-08-22, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.01," [기준일자] 2021-11-11  (설정원본)          275,437   (순자산총액)          276,358", [기준일자] 2021-11-01  (1개월) -0.52     (6개월) -0.67     (1년) 0.35     (설정이후) 6.29,0,0,0,100,0,0,0,0,0,0,0,100
K55213CU5103,A01021,한화ARIRANGKS밸류가중TotalReturn증권상장지수투자신탁(주식),한화자산운용,높은위험,-4.3947,41.0964,,주식형,국내,15451.31,2019-09-04, [기준일자] 2021-10-29  (보수) 0.25    (수수료) 0.00    (TER) 0.32    (매매중개수수료) 0.04," [기준일자] 2021-11-12  (설정원본)            8,637   (순자산총액)            8,637", [기준일자] 2021-11-01  (1개월) -3.85     (6개월) -4.39     (1년) 41.10     (설정이후) 54.66,83.19,0,1.46,15.34,0,0,0,0,0,0,0,100
K55309D04588,A01056,골든브릿지레인보우중소성장기업증권투자신탁(사모투자재간접형),골든브릿지자산운용,매우높은위험,4.6427,26.865,,재간접형,국내,1401.63,2020-02-03, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.00    (매매중개수수료) 0.00," [기준일자] 2021-11-12  (설정원본)           12,398   (순자산총액)           17,502", [기준일자] 2021-11-01  (1개월) 0.99     (6개월) 4.64     (1년) 26.87     (설정이후) 40.26,0,0,0.15,99.85,0,0,0,0,0,0,0,100
K55303B16894,A01050,마이다스아시아리더스성장주증권자투자신탁(UH)(주식)(운용),마이다스에셋자산운용,다소높은위험,6.3714,27.1287,120.2462,주식형,해외,2668.79,2015-05-15, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.09    (매매중개수수료) 0.33," [기준일자] 2021-11-11  (설정원본)            7,842   (순자산총액)           20,928", [기준일자] 2021-11-01  (1개월) 0.76     (6개월) 6.37     (1년) 27.13     (설정이후) 164.58,0,0,1.64,98.36,0,0,0,0,0,0,0,100
KR5207AV7282,A01015,교보악사공모주하이일드플러스증권투자신탁[채권혼합](운용),교보악사자산운용,보통위험,4.9813,13.1705,28.9357,혼합채권형,국내,1343.43,2014-10-10, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.04," [기준일자] 2021-11-12  (설정원본)          219,367   (순자산총액)          296,467", [기준일자] 2021-11-01  (1개월) -0.38     (6개월) 4.98     (1년) 13.17     (설정이후) 65.15,14.51,67.56,36.76,-18.83,0,0,0,0,0,0,0,100
KR5105533743,A01005,삼성퇴직연금인덱스12M증권자투자신탁 1[채권],삼성자산운용,매우낮은위험,-.2379,.2461,4.5151,채권형,국내,1016.82,2005-12-30, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.01    (매매중개수수료) 0.00," [기준일자] 2021-11-11  (설정원본)           10,990   (순자산총액)           11,175", [기준일자] 2021-11-01  (1개월) -0.29     (6개월) -0.24     (1년) 0.25     (설정이후) 57.10,0,0,1.15,98.85,0,0,0,0,50,0,0,50
K55223CR0578,A01031,KBKBSTARIT플러스증권상장지수투자신탁(주식),케이비자산운용,높은위험,-.3066,40.9173,,주식형,국내,21882.75,2019-06-19, [기준일자] 2021-10-29  (보수) 0.40    (수수료) 0.00    (TER) 0.46    (매매중개수수료) 0.01," [기준일자] 2021-11-12  (설정원본)          211,716   (순자산총액)          211,716", [기준일자] 2021-11-01  (1개월) 0.64     (6개월) -0.31     (1년) 40.92     (설정이후) 112.55,99.35,0,0.52,0.12,0,0,0,0,0,0,0,100
K55301BM7475,A01048,미래에셋전략배분TDF2045혼합자산자투자신탁,미래에셋자산운용,다소높은위험,4.8464,26.5261,61.1028,혼합자산,혼합,1668.61,2017-03-13, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.04    (매매중개수수료) 0.17," [기준일자] 2021-11-12  (설정원본)          424,193   (순자산총액)          709,510", [기준일자] 2021-11-01  (1개월) 2.86     (6개월) 4.85     (1년) 26.53     (설정이후) 77.32,0,0,2.01,97.99,0,0,0,0,0,0,0,100
K55303B16787,A01050,마이다스아시아리더스성장주증권자투자신탁(H)(주식)(운용),마이다스에셋자산운용,다소높은위험,4.4641,25.9439,104.6253,주식형,해외,2275.35,2015-05-15, [기준일자] 2021-10-29  (보수) 0.00    (수수료) 0.00    (TER) 0.09    (매매중개수수료) 0.32," [기준일자] 2021-11-11  (설정원본)           71,952   (순자산총액)          163,716", [기준일자] 2021-11-01  (1개월) 2.22     (6개월) 4.46     (1년) 25.94     (설정이후) 133.50,0,0,4.51,95.49,0,0,0,0,0,0,0,100
