분류,상품명,보장금액,보장내용,1차 영역,2차 영역,지급사유,분류코드
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,2000만원,암진단비(유사암 제외),건강,,"보장개시일 이후 약관에서 정한 암으로 진단 확정된 경우 (최초 1 회한 지급) ※ 암의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90 일이 지난날의 다음날임 ※ 유사암은 기타피부암, 갑상선암, 대장점막내암, 제자리암, 경계성종양임",3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,2000만원,특정유사암(4기)진단비,건강,,보험기간 중 약관에서 정한 「특정유사암(4 기)」으로 진단 확정된 경우 (최초 1 회한 지급) ※ 특정유사암은 기타피부암 및 갑상선암임 ※「4 기암」은 TNM 병기분류상「Stage4」에 해당하는 경우를 말함,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,500만원,10대 주요암 진단비,건강,,보장개시일 이후 약관에서 정한 10대 주요암으로 진단 확정된 경우 (최초 1회한 지급) ※ 10대 주요암의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90일이 지난날의 다음날임 ※ 10대 주요암 : 식도의 악성신생물 간 및 간내 담관의 악성신생물 담낭의 악성신생물 담도의 기타 및 상세불명 부분의 악성신생물 췌장의 악성신생물 기관의 악성신생물 기관지 및 폐의 악성신생물 골 및 관절연골의 악성신생물 뇌 및 중추신경계통의 기타부분의 악성신생물 림프 조혈 및 관련 조직의 악성신생물,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,100만원,재진단암 진단비,건강,,「재진단암」의 보장개시일 이후 약관에서 정한 「재진단암」(기타피부암 갑상선암 전립선암 대장점막내암 제외)으로 진단 확정된 경우 ※ 「재진단암」의 보장개시일 1. 첫 번째 재진단암 : 최초암 보장개시일 이후 발생한 최초암의 진단확정일부터 그 날을 포함하여 2년이 지난 날의 다음날임 2. 두 번째 이후 재진단암 : 직전 재진단암의 진단확정일부터 그 날을 포함하여 2년이 지난 날의 다음날임 ※ 최초암 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90일이 지난 날의 다음날임,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,100만원,암 최초수술비 (유사암 제외),건강,,보장개시일 이후 암(유사암 제외)으로 진단 호가정되고 그 암(유사암 제외)의 직접적인 치료를 목적으로 수술을 받은 경우 (최초 1회당 지급) ※ 암(유사암 제외)의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90일이 지난날의 다음날임 ※ 유사암은 기타피부암 갑상선암 대장점막내암 제자리암 및 경계성종양 임,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,30만원,암 수술비 (유사암 제외),건강,,보장개시일 이후 암(유사암 제외)으로 진단 호가정되고 그 암(유사암 제외)의 직접적인 치료를 목적으로 수술을 받은 경우 (수술 1회당 지급) ※ 암(유사암 제외)의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90일이 지난날의 다음날임 ※ 유사암은 기타피부암 갑상선암 대장점막내암 제자리암 및 경계성종양 임,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,30만원,유사암 수술비,건강,,보험기간 중 유사암(기타피부암 갑상선암 대장점막내암 제자리암 및 경계성종양)으로 진단 호가정되고 그 유사암의 직접적인 치료를 목적으로 수술을 받은 경우 (수술 1회당 지급) ※ 유사암의 보장개시일은 계약일임,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,3만원,암 직접치료 입원일당Ⅱ(1일이상)(요양병원 제외),건강,,"보장개시일 이후 암, 기타피부암, 갑상선암, 대장점막내암, 제자리암 및 경계성종양의 직접적인 치료를 목적으로 병·의원 (요양병원 제외) 등에 1 일이상 계속 입원하여 치료를 받은 경우(180 일을 한도로 1일째 입원일부터 입원 1 일당 일당 지급)※ 암의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90 일이 지난날의 다음날이며, 기타피부암, 갑상선암, 대장점막내암,제자리암, 경계성종양의 보장개시일은 계약일임",3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,1만원,"암 요양병원 입원일당Ⅱ(1일이상, 90일한도)",건강,,"보장개시일 이후 암, 기타피부암, 갑상선암, 대장점막내암, 제자리암 및 경계성종양의 직접적인 치료를 목적으로 약관에서 정한 요양병원에 1 일이상 계속 입원하여 치료를 받은 경우(90 일을 한도로 1일째 입원일부터 입원 1 일당 일당 지급)※ 암의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90 일이 지난날의 다음날이며, 기타피부암, 갑상선암, 대장점막내암,제자리암, 경계성종양의 보장개시일은 계약일임",3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,200만원,항암방사선·약물 치료비Ⅱ,건강,,"보장개시일 이후 암, 기타피부암, 갑상선암 진단을 확정받은 후 항암방사선·약물치료를 받은 경우 (최초 1회한 지급) ※ 암의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90 일이 지난날의 다음날이며, 기타피부암, 갑상선암의 보장개시일은 계약일임",3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,100만원,10대 주요암 항암방사선·약물치료비,건강,,"보장개시일 이후 약관에서 정한 10대 주요암으로 진단확정되고 그 치료를 직접적인 목적으로 항암방사선치료 또는 항암약물치료를 받은 경우 (둘 중 최초 1회한 지급) ※ 10대 주요암의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90일이 지난날의 다음날임. ※ 10대 주요암 : 식도의 악성신생물, 간 및 간내 담관의 악성신생물, 담낭의 악성신생물, 담도의 기타 및 상세불명 부분의 악성신생물, 췌장의 악성신생물, 기관의 악성신생물, 기관지 및 폐의 악성신생물, 골 및 관절연골의 악성신생물, 뇌 및 중추신경계통의 기타부분의 악성신생물, 림프, 조혈 및 관련 조직의 악성신생물",3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,1만원,상해 입원일당(1일이상),건강,,상해사고로 병·의원 등에 1일이상 계속 입원하여 치료를 받은 경우(180일을 한도로 입원 1일당 일당지급),3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,3만원,상해 중환자실 입원일당(1일이상),건강,,상해사고로 병·의원 등의 중환자실에 1일이상 계속 입원하여 치료를 받은 경우(180일을 한도로 입원 1일당 일당지급),3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,1만원,질병 입원일당(1일이상),건강,,보험기간 중 질병으로 병·의원 등에 1일이상 계속 입원하여 치료를 받은 경우(180일을 한도로 입원 1일당 일당지급),3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,3만원,질병 중환자실 입원일당(1일이상),건강,,보험기간 중 질병으로 병·의원 등의 중환자실에 1일이상 계속 입원하여 치료를 받은 경우(180일을 한도로 입원 1일당 일당지급),3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,2만원,응급실내원 진료비 (응급),건강,,보험기간 중 약관에서 정한 「응급환자」로 응급실에 내원하여 진료를 받은 경우 (내원 1회당 지급),3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,1만원,응급실내원 진료비 (비응급),건강,,보험기간 중 약관에서 정한 「비응급환자」로 응급실에 내원하여 진료를 받은 경우 (내원 1회당 지급),3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,30만원,상해 입원 수술비(당일입원 제외),건강,,보험기간 중 상해의 직접결과로써 병원 또는 의원에 2 일이상 입원하여 수술을 받은 경우 (수술 1 회당 지급) ※「당일입원」이라 함은 입원일자와 퇴원일자가 동일한 입원을 말함,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,20만원,질병 입원 수술비(당일입원 제외),건강,,보험기간 중 질병의 치료를 직접적인 목적으로 병원 또는 의원에 2 일이상 입원하여 수술을 받은 경우(수술 1 회당 지급) ※「당일입원」이라 함은 입원일자와 퇴원일자가 동일한 입원을 말함,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,200만원,2대 주요기관질병 수술비,건강,,"뇌질환 및 심질환으로 진단 확정되고, 그 치료를 직접적인 목적으로 내시경수술, 카테터수술, 신의료수술 이외의 수술 중 약관에 정한 관혈수술을 받은 경우 가입금액 지급",3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,200만원,111대질병 수술비(5대 주요기관질병),건강,,"5대주요기관질병으로 진단이 확정되고, 직접적인 치료를 목적으로 수술을 받은 경우 가입금액 지급",3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,100만원,111대질병 수술비(25대 주요기관질병),건강,,"3대 주요질병 및 22대 주요질병으로 진단이 확정되고, 직접적인 치료를 목적으로 수술을 받은 경우 가입금액 지급",3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,1억5천만원,[기본계약] 상해사망,건강,관계,상해사고로 사망한 경우 가입금액 지급,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,1000만원,유사암 진단비,건강,,보험기간 중 유사암으로 진단 확정된 경우(각각 최초 1 회한 지급) ※ 유사암은 기타피부암 갑상선암 대장점막내암 제자리암 경계성종양임 ※ 유사암의 보장개시일은 계약일임,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,30만원,상해 통원 수술비(외래 및 당일입원),건강,,보험기간 중 상해의 직접결과로써 병원 또는 의원에 외래로 방문하거나 당일입원하여 수술을 받은 경우(수술 1 회당 지급) ※「당일입원」이라 함은 입원일자와 퇴원일자가 동일한 입원을 말함,3
보장성보험 질병보험 상품,무배당 삼성화재 다이렉트 Smart 맞춤보장보험(2110.9) 자동갱신형,20만원,질병 통원 수술비(외래 및 당일입원),건강,,보험기간 중 질병의 치료를 직접적인 목적으로 병원 또는 의원에 외래로 방문하거나 당일입원하여 수술을 받은 경우(수술 1 회 당 지급) ※「당일입원」이라 함은 입원일자와 퇴원일자가 동일한 입원을 말함,3
