,상품명,금융회사,상품유형,최초판매일,판매여부,중도해지,직전분기_납입원금,직전분기_적립금,직전분기_수익률,전년도_납입원금,전년도_적립금,전년도_수익률,장기수익률(연평균)_3년,장기 수익률(연평균)_5년,장기 수익률(연평균)_7년,장기 수익률(연평균)_10년,장기 수수료율(연평균)_3년,장기 수수료율(연평균)_5년,장기 수수료율(연평균)_7년,장기 수수료율(연평균)_10년,위험,직업,학습,건강,관계,주거,사회참여,여가,재무
966,메리츠코리아연금증권전환형자투자신탁 1[주식]종류S-P,메리츠자산운용,주식형,2014/07/15,판매,가능,"1,072","1,448",34.60,"1,112","1,365",32.43,6.40,0.87,,,0.78,0.78,,,높은위험,0,0,0,0,100,0,0,0
967,미래에셋인덱스플러스연금증권전환형자투자신탁 1(주식)종류C-e,미래에셋자산운용,재간접,2017/09/25,판매,가능,"1,547","1,447",57.53,469,583,40.17,2.15,,,,0.74,,,,보통위험,0,0,0,0,100,0,0,0
968,미래에셋아시아그로스증권자투자신탁(UH)(주식-재간접형)종류C-P2,미래에셋자산운용,재간접,2020/01/22,판매,가능,999,"1,446",34.55,754,"1,073",49.16,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
969,미래에셋퇴직연금솔로몬증권자투자신탁 2(주식)종류C,미래에셋자산운용,재간접,2007/06/07,판매,가능,"1,250","1,446",21.70,"1,207","1,446",30.04,1.83,3.74,3.80,19.35,1.06,1.13,1.16,1.85,보통위험,0,0,0,0,100,0,0,0
970,미래에셋코스닥혁신성장증권자투자신탁(주식)종류C-P,미래에셋자산운용,재간접,2016/08/02,판매,가능,761,"1,434",27.20,883,"1,484",54.81,14.20,3.11,,,1.62,1.31,,,보통위험,0,0,0,0,100,0,0,0
971,삼성미국투자적격장기채권증권자투자신탁UH[채권]_C-Pe,삼성자산운용,채권형,2019/09/04,판매,가능,"1,430","1,427",-2.48,359,339,-0.01,,,,,,,,,낮은위험,0,0,0,0,100,0,0,0
972,하이월드광업주자(주식-재간접형)(UH)(C-P),하이자산운용,재간접,2017/09/14,판매,가능,825,"1,425",19.04,"1,193","1,573",21.04,6.95,,,,1.17,,,,보통위험,0,0,0,0,100,0,0,0
973,신영밸류우선주증권자투자신탁(주식)C-P,신영자산운용,주식형,2017/06/07,판매,가능,663,"1,413",41.92,"1,157","1,756",48.46,9.69,,,,1.43,,,,높은위험,0,0,0,0,100,0,0,0
974,미래에셋인도채권증권자투자신탁 1(채권)종류C-P,미래에셋자산운용,재간접,2017/03/02,판매,가능,"1,334","1,412",5.08,"1,627","1,574",-7.11,0.41,,,,1.43,,,,보통위험,0,0,0,0,100,0,0,0
975,IBK단기국공채업코리아20증권자투자신탁[채권혼합] 종류 C-P,아이비케이자산운용,혼합채권형,2015/10/07,판매,가능,"1,277","1,412",6.79,"1,226","1,329",6.58,2.13,2.00,,,0.99,0.96,,,보통위험,0,0,0,0,100,0,0,0
976,삼성클래식밸류플러스연금증권자투자신탁 1[주식]_C,삼성자산운용,주식형,2014/07/25,판매,가능,902,"1,410",36.83,947,"1,367",34.21,3.78,5.98,,,1.58,1.53,1.41,,높은위험,0,0,0,0,100,0,0,0
977,BNK공모주플러스10증권투자신탁 1(채권혼합)ClassC-Pe,비엔케이자산운용,혼합채권형,2018/05/30,판매,가능,"1,389","1,409",2.99,309,319,4.29,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
978,미래에셋QV솔루션50증권투자신탁 1(채권혼합-재간접형)종류C-P2e,미래에셋자산운용,재간접,2017/09/01,판매,가능,"1,166","1,405",23.57,608,683,6.23,3.41,,,,0.71,,,,보통위험,0,0,0,0,100,0,0,0
979,NH-Amundi 스마트베타증권투자신탁[주식]ClassC-P1(연금저축),엔에이치아문디자산운용,주식형,2015/01/05,판매,가능,"1,260","1,403",11.47,"1,549","1,693",15.94,-1.78,-3.04,,,1.22,1.25,,,높은위험,0,0,0,0,100,0,0,0
980,미래에셋글로벌넥스트노멀증권투자신탁(주식)종류C-P2,미래에셋자산운용,재간접,2020/06/05,판매,가능,998,"1,403",59.68,572,826,66.51,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
981,KTB글로벌멀티에셋인컴EMP증권자투자신탁[혼합-재간접형](공)종류C-Pe,케이티비자산운용,재간접,2019/11/20,판매,가능,"1,362","1,400",12.05,279,296,12.74,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
982,마이다스책임투자증권투자신탁(주식)S-P,마이다스에셋자산운용,주식형,2016/06/30,판매,가능,984,"1,397",36.96,662,960,49.02,11.63,,,,0.97,,,,높은위험,0,0,0,0,100,0,0,0
983,미래에셋솔로몬장기국공채증권자투자신탁 1(채권)종류C-Pe,미래에셋자산운용,재간접,2018/08/10,판매,가능,"1,409","1,388",-3.72,"2,414","2,429",-0.55,3.40,,,,0.23,,,,보통위험,0,0,0,0,100,0,0,0
984,미래에셋미국배당프리미엄증권자투자신탁(주식)(H)종류C-Pe,미래에셋자산운용,재간접,2017/02/01,판매,가능,994,"1,382",33.46,778,983,4.13,9.68,,,,1.22,,,,보통위험,0,0,0,0,100,0,0,0
985,IBK럭셔리라이프스타일증권자투자신탁[주식]종류C-P,아이비케이자산운용,주식형,2018/06/21,판매,가능,"1,162","1,378",24.11,917,"1,099",21.14,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
986,한국투자e단기채ESG증권투자신탁(채권)(S-P),한국투자신탁운용,채권형,2016/03/08,판매,가능,"1,274","1,373",1.32,"1,320","1,403",2.24,2.36,,,,0.16,,,,낮은위험,0,0,0,0,100,0,0,0
987,IBK럭셔리라이프스타일증권자투자신탁[주식]종류S-P,아이비케이자산운용,주식형,2017/09/28,판매,가능,"1,197","1,367",20.01,732,852,19.63,5.01,,,,1.20,,,,높은위험,0,0,0,0,100,0,0,0
988,신영마라톤아시아밸류증권투자신탁(주식)C-P형,신영자산운용,주식형,2015/06/22,판매,가능,"1,081","1,366",13.76,"1,052","1,321",15.20,4.47,5.94,,,1.75,1.70,,,높은위험,0,0,0,0,100,0,0,0
989,메리츠코리아증권투자신탁 1[주식]종류CF-P,메리츠자산운용,주식형,2015/08/25,판매,가능,"1,176","1,364",34.98,479,600,60.48,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
990,미래에셋연금중국본토증권자투자신탁 1(주식-재간접형)종류C-P2e,미래에셋자산운용,재간접,2018/05/24,판매,가능,"1,569","1,354",16.99,966,"1,275",37.45,2.83,,,,0.75,,,,보통위험,0,0,0,0,100,0,0,0
991,미래에셋하나1Q퇴직연금증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋자산운용,재간접,2017/10/19,판매,가능,"1,354","1,348",10.97,295,303,5.40,3.80,,,,0.54,,,,보통위험,0,0,0,0,100,0,0,0
992,미래에셋연금브라질업종대표증권자투자신탁 1(주식)종류C-P,미래에셋자산운용,재간접,2016/10/05,판매,가능,"1,546","1,344",14.33,"1,820","1,588",-55.09,-18.72,0.92,,,1.68,1.39,,,보통위험,0,0,0,0,100,0,0,0
993,삼성클래식글로벌클린에너지연금증권자투자신탁 H[주식-재간접형]_Ce,삼성자산운용,재간접,2014/08/22,판매,가능,"1,242","1,335",16.17,814,914,28.26,7.80,5.98,,,0.60,0.64,0.68,,보통위험,0,0,0,0,100,0,0,0
994,KB연금성장주증권전환형자투자신탁(주식) C-E 클래스,케이비자산운용,주식형,2016/08/31,판매,가능,"1,015","1,329",42.30,567,750,31.27,5.16,,,,1.00,,,,높은위험,0,0,0,0,100,0,0,0
995,미래에셋평생소득TIF혼합자산자투자신탁 종류C-P2K,미래에셋자산운용,재간접,2020/09/24,판매,가능,"1,233","1,328",20.82,214,224,5.92,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
996,NH-Amundi4차산업혁명30증권투자신탁[채권혼합]Class C-P1e(연금저축),엔에이치아문디자산운용,혼합채권형,2017/08/09,판매,가능,"1,187","1,324",8.24,777,891,17.10,5.73,,,,0.61,,,,보통위험,0,0,0,0,100,0,0,0
997,신영밸류고배당40증권자투자신탁(채권혼합)C-Pe형,신영자산운용,혼합채권형,2016/08/31,판매,가능,"1,286","1,323",10.25,502,526,7.35,1.22,,,,0.77,,,,보통위험,0,0,0,0,100,0,0,0
998,IBK골드마이닝증권자투자신탁 1[주식]종류C-Pe,아이비케이자산운용,주식형,2017/12/05,판매,가능,"1,463","1,319",-40.84,"1,171","1,330",2.32,-34.53,,,,1.27,,,,높은위험,0,0,0,0,100,0,0,0
999,멀티에셋삼바브라질연금저축증권자투자신탁[채권]_Ce,멀티에셋자산운용,채권형,2014/04/24,판매,가능,"1,470","1,318",4.61,"1,714","1,558",-5.81,0.49,-1.43,-18.65,,0.69,0.69,0.62,,낮은위험,0,0,0,0,100,0,0,0
1000,삼성베트남증권자투자신탁UH[주식형]S-P,삼성자산운용,주식형,2018/03/07,판매,가능,"1,109","1,317",56.62,60,69,6.80,,,,,1.25,,,,높은위험,0,0,0,0,100,0,0,0
1001,NH-Amundi모아모아30증권투자신탁[채권혼합]Class C-P1e(연금저축),엔에이치아문디자산운용,혼합채권형,2017/08/16,판매,가능,"1,235","1,312",7.41,956,"1,011",8.33,2.59,,,,0.45,,,,보통위험,0,0,0,0,100,0,0,0
1002,미래에셋퇴직연금솔로몬10증권자투자신탁 1(채권혼합)종류C,미래에셋자산운용,재간접,2006/01/09,판매,가능,"1,309","1,311",0.65,"1,036","1,094",4.90,23.70,13.91,10.96,8.60,-0.81,-0.16,0.13,0.33,보통위험,0,0,0,0,100,0,0,0
1003,한화글로벌매크로증권자투자신탁(주식혼합-재간접형)CP클래스,한화자산운용,재간접,2015/12/10,판매,가능,"1,020","1,303",10.54,"1,384","1,622",11.00,2.77,2.87,,,1.84,1.73,,,보통위험,0,0,0,0,100,0,0,0
1004,한국투자EMP글로벌자산배분증권자투자신탁(채권혼합-재간접형)(C-P),한국투자신탁운용,재간접,2015/07/30,판매,가능,"1,146","1,302",7.41,"1,130","1,268",5.74,2.61,3.96,,,1.37,1.33,,,보통위험,0,0,0,0,100,0,0,0
1005,삼성달러표시단기채권증권자투자신탁UH[채권]C-P,삼성자산운용,채권형,2016/02/25,판매,가능,"1,183","1,301",1.14,"1,425","1,429",-3.54,2.69,,,,0.38,0.36,,,낮은위험,0,0,0,0,100,0,0,0
1006,삼성미국인덱스증권자투자신탁H[주식]_C-P,삼성자산운용,주식형,2016/12/26,판매,가능,"1,080","1,298",26.27,440,532,18.13,10.11,,,,1.36,1.06,,,높은위험,0,0,0,0,100,0,0,0
1007,KB밸류초이스30증권투자신탁(채권혼합)S-P클래스,케이비자산운용,혼합채권형,2019/04/29,판매,가능,"1,184","1,294",12.87,515,557,11.04,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1008,미래에셋연금선진시장증권자투자신탁 1(주식-재간접형) 종류C-P2,미래에셋자산운용,재간접,2015/07/16,판매,가능,"1,272","1,287",28.63,834,955,3.19,5.13,6.40,,,1.39,1.38,,,보통위험,0,0,0,0,100,0,0,0
1009,멀티에셋퇴직연금클린에너지증권자투자신탁[주식],멀티에셋자산운용,주식형,2008/05/02,판매,가능,613,"1,286",124.99,319,827,182.91,56.09,33.24,22.79,16.83,1.22,1.12,1.06,0.97,높은위험,0,0,0,0,100,0,0,0
1010,교보악사Tomorrow장기우량증권투자신탁K- 1(채권)ClassS-P,교보악사자산운용,채권형,2015/10/27,판매,가능,"1,265","1,284",-1.22,761,787,2.43,3.47,2.31,,,0.21,0.21,,,낮은위험,0,0,0,0,100,0,0,0
1011,한화LifePlusTDF2040증권투자신탁(혼합-재간접형)종류 C-P(연금저축),한화자산운용,재간접,2018/04/16,판매,가능,"1,017","1,283",23.43,906,"1,039",6.05,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1012,삼성배당주장기증권투자신탁 1[주식](C-Pe),삼성액티브자산운용,주식형,2017/10/31,판매,가능,"1,071","1,283",41.97,391,508,23.17,3.09,,,,1.13,,,,높은위험,0,0,0,0,100,0,0,0
1013,미래에셋퇴직플랜원자재안정형증권자투자신탁(채권혼합) 종류C,미래에셋자산운용,재간접,2011/05/02,판매,가능,"1,368","1,279",0.03,"1,241","1,150",-1.24,2.18,-1.49,-3.77,-3.17,0.65,0.42,0.48,0.52,보통위험,0,0,0,0,100,0,0,0
1014,NH-Amundi뉴패러다임자산배분EMP혼합자산투자신탁[재간접형]ClassC-P1e(연금저축),엔에이치아문디자산운용,혼합자산,2020/08/03,판매,가능,"1,157","1,272",11.85,"1,014","1,091",0.00,,,,,,,,,다소높은위험,0,0,0,0,100,0,0,0
1015,한화글로벌리츠부동산자투자신탁(리츠-재간접형)(C-P)(연금저축),한화자산운용,부동산,2014/11/25,판매,가능,"1,153","1,264",19.85,"1,196","1,143",-11.87,-0.75,0.38,,,1.61,1.59,,,높은위험,0,0,0,0,100,0,0,0
1016,미래에셋스마트롱숏70증권자투자신탁 1(주식)종류C-Pe,미래에셋자산운용,재간접,2016/01/15,판매,가능,968,"1,263",40.38,389,447,15.68,6.41,4.67,,,1.10,1.05,,,보통위험,0,0,0,0,100,0,0,0
1017,KB연금글로벌멀티에셋인컴증권자투자신탁(채권혼합-재간접형) C,케이비자산운용,재간접,2013/11/29,판매,가능,"1,084","1,259",9.26,"1,237","1,371",-3.58,0.43,2.81,2.63,,1.33,1.31,1.29,,보통위험,0,0,0,0,100,0,0,0
1018,메리츠글로벌헬스케어증권투자신탁[주식]종류S-P,메리츠자산운용,주식형,2016/01/04,판매,가능,965,"1,256",19.75,769,914,14.13,9.15,4.69,,,1.28,1.21,,,높은위험,0,0,0,0,100,0,0,0
1019,미래에셋연금글로벌배당프리미엄증권자투자신탁 1(주식혼합)종류C-Pe,미래에셋자산운용,재간접,2014/08/19,판매,가능,"1,282","1,255",17.43,942,992,-1.28,0.71,4.81,3.28,,1.03,1.06,0.94,,보통위험,0,0,0,0,100,0,0,0
1020,미래에셋연금아시아퍼시픽소비성장증권자투자신탁 1(주식)종류C-Pe,미래에셋자산운용,재간접,2015/11/26,판매,가능,"1,238","1,252",4.43,881,956,43.09,20.47,15.11,,,1.31,1.18,,,보통위험,0,0,0,0,100,0,0,0
1021,미래에셋QV솔루션30증권투자신탁 1(채권혼합-재간접형)종류C-P2e,미래에셋자산운용,재간접,2017/09/01,판매,가능,"1,118","1,251",11.85,839,895,1.29,1.42,,,,0.62,,,,보통위험,0,0,0,0,100,0,0,0
1022,대신KOSPI200인덱스증권자투자신탁[주식-파생형]ClassC-P1e,대신자산운용,파생상품,2018/04/03,판매,가능,783,"1,250",44.66,685,"1,069",57.03,,,,,,,,,매우높은위험,0,0,0,0,100,0,0,0
1023,삼성한국형TDF2055증권투자신탁H[주식혼합-재간접형]_C-Pe,삼성자산운용,재간접,2020/01/31,판매,가능,"1,154","1,250",17.93,412,460,9.57,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1024,유진챔피언단기채증권자투자신탁(채권) ClassS-P,유진자산운용,채권형,2016/05/09,판매,가능,"1,049","1,249",0.75,"2,089","2,313",1.73,2.52,,,,0.17,,,,낮은위험,0,0,0,0,100,0,0,0
1025,미래에셋아시아그로스증권자투자신탁(UH)(주식-재간접형)종류C-P2e,미래에셋자산운용,재간접,2018/10/02,판매,가능,675,"1,247",30.05,577,"1,045",93.05,16.17,,,,0.61,,,,보통위험,0,0,0,0,100,0,0,0
1026,미래에셋퇴직연금미국리츠40증권자투자신탁(채권혼합-파생형)종류C,미래에셋자산운용,재간접,2016/10/12,판매,가능,"1,159","1,239",12.53,766,765,0.89,12.94,-0.24,,,1.01,0.74,,,보통위험,0,0,0,0,100,0,0,0
1027,삼성픽테4차산업글로벌디지털증권자투자신탁H[주식-재간접형]C-P,삼성자산운용,재간접,2017/08/03,판매,가능,814,"1,239",16.78,900,"1,291",25.77,11.02,,,,1.34,,,,보통위험,0,0,0,0,100,0,0,0
1028,미래에셋연금브라질업종대표증권자투자신탁 1(주식)종류C-P2,미래에셋자산운용,재간접,2017/03/16,판매,가능,"1,420","1,238",16.18,"2,133","1,864",-71.63,-26.53,,,,1.56,,,,보통위험,0,0,0,0,100,0,0,0
1029,KB주주가치포커스증권투자신탁(주식)C-Pe,케이비자산운용,주식형,2018/06/01,판매,가능,967,"1,236",42.75,482,632,23.92,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1030,피델리티연금이머징마켓증권전환형자투자신탁[채권-재간접형]종류C-e,피델리티자산운용,재간접,2014/01/07,판매,가능,"1,194","1,234",7.56,"1,272","1,303",-7.16,-1.80,2.76,,,0.68,0.68,,,보통위험,0,0,0,0,100,0,0,0
1031,트러스톤장기고배당연금저축증권자투자신탁[주식]C클래스,트러스톤자산운용,주식형,2014/10/28,판매,가능,763,"1,233",38.52,896,"1,263",28.41,4.97,4.40,,,1.56,1.56,,,높은위험,0,0,0,0,100,0,0,0
1032,NH-Amundi필승코리아증권투자신탁[주식]ClassS-P1(연금저축),엔에이치아문디자산운용,주식형,2019/08/27,판매,가능,802,"1,232",38.24,656,999,56.14,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1033,미래에셋하나1Q연금증권자투자신탁 1(주식혼합-재간접형)종류C-e,미래에셋자산운용,재간접,2016/03/21,판매,가능,"1,195","1,230",11.92,"1,178","1,322",8.39,3.09,4.02,,,0.91,0.88,,,보통위험,0,0,0,0,100,0,0,0
1034,BNK공모주플러스10증권투자신탁 1(채권혼합)ClassC-P,비엔케이자산운용,혼합채권형,2016/04/12,판매,가능,"1,211","1,227",3.40,97,108,4.63,1.80,,,,0.99,,,,보통위험,0,0,0,0,100,0,0,0
1035,KB액티브배당증권자투자신탁(주식)C-PeClass,케이비자산운용,주식형,2017/12/26,판매,가능,967,"1,225",31.08,777,968,22.45,3.87,,,,1.06,,,,높은위험,0,0,0,0,100,0,0,0
1036,유경플레인바닐라부동산인프라자투자신탁(재간접형)ClassC-Pe,유경피에스지자산운용,부동산,2020/09/15,판매,가능,"1,087","1,223",20.89,260,264,0.00,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1037,미래에셋미국배당프리미엄증권자투자신탁(주식)(UH)종류C-P2,미래에셋자산운용,재간접,2017/02/15,판매,가능,817,"1,221",43.58,344,431,-14.61,2.23,,,,1.59,,,,보통위험,0,0,0,0,100,0,0,0
1038,피델리티글로벌금융주증권자투자신탁(주식-재간접형)S- PRS,피델리티자산운용,재간접,2015/08/07,판매,가능,"1,099","1,220",35.26,357,355,-6.26,-2.39,1.86,,,0.34,0.33,,,보통위험,0,0,0,0,100,0,0,0
1039,삼성픽테글로벌메가트렌드증권자투자신탁H[주식-재간접형]_C-P,삼성자산운용,재간접,2016/01/15,판매,가능,712,"1,217",27.43,713,"1,152",23.77,9.12,11.01,,,1.38,1.27,,,보통위험,0,0,0,0,100,0,0,0
1040,미래에셋스마트롱숏70증권자투자신탁 1(주식)종류C-P,미래에셋자산운용,재간접,2016/03/02,판매,가능,968,"1,217",18.16,"1,040","1,158",13.26,3.83,3.00,,,1.55,1.47,,,보통위험,0,0,0,0,100,0,0,0
1041,삼성누버거버먼이머징단기채권증권자투자신탁H[채권-재간접형]C-P,삼성자산운용,재간접,2018/03/23,판매,가능,"1,167","1,212",2.87,"1,273","1,306",0.83,,,,,0.70,,,,보통위험,0,0,0,0,100,0,0,0
1042,미래에셋차이나H인덱스증권투자신탁 1(주식)종류C-P,미래에셋자산운용,재간접,2015/02/25,판매,가능,"1,549","1,210",-5.22,"1,941","1,818",-4.11,-4.77,-2.84,,,1.20,1.17,,,보통위험,0,0,0,0,100,0,0,0
1043,마이다스아시아리더스성장주연금증권자투자신탁(UH)(주식)Ce,마이다스에셋자산운용,주식형,2015/06/08,판매,가능,773,"1,205",27.86,"1,081","1,371",45.99,14.30,9.53,,,1.23,1.19,,,높은위험,0,0,0,0,100,0,0,0
1044,한국투자중국4차산업혁명증권투자신탁(주식)(C-P),한국투자신탁운용,주식형,2018/05/16,판매,가능,"1,008","1,203",11.49,908,"1,184",33.26,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1045,NH-Amundi필승코리아30증권투자신탁[채권혼합]ClassC-P1e(연금저축),엔에이치아문디자산운용,혼합채권형,2020/02/11,판매,가능,"1,130","1,202",8.11,589,648,0.00,,,,,,,,,보통위험,0,0,0,0,100,0,0,0
1046,키움더드림단기채증권투자신탁[채권]C-P,키움투자자산운용,채권형,2017/12/21,판매,가능,"1,179","1,197",1.04,"1,070","1,100",1.28,2.72,,,,0.28,,,,낮은위험,0,0,0,0,100,0,0,0
1047,NH-Amundi인도네시아포커스증권투자신탁[주식]ClassC-P1(연금저축),엔에이치아문디자산운용,주식형,2016/08/02,판매,가능,"1,431","1,196",12.26,"1,567","1,312",-22.19,-10.04,,,,1.34,,,,높은위험,0,0,0,0,100,0,0,0
1048,하나UBS행복한TDF2025증권자투자신탁[채권혼합-재간접형]Class C-P,하나유비에스자산운용,재간접,2014/09/25,판매,가능,977,"1,195",11.43,"1,008","1,176",5.11,2.34,3.47,,,0.85,0.84,,,보통위험,0,0,0,0,100,0,0,0
1049,키움Smart Investor분할매수증권자투자신탁 1[주식혼합-재간접형]C-P,키움투자자산운용,재간접,2013/12/02,판매,가능,935,"1,181",19.95,983,"1,179",21.53,2.86,5.44,4.65,,0.89,0.92,0.92,,보통위험,0,0,0,0,100,0,0,0
1050,IBKKOSPI200인덱스증권자투자신탁 1[주식]종류C-Pe,아이비케이자산운용,주식형,2018/06/21,판매,가능,"1,002","1,180",34.22,383,522,33.71,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1051,KB중소형주포커스증권자투자신탁(주식)C-PeClass,케이비자산운용,주식형,2020/03/25,판매,가능,975,"1,178",37.63,212,322,0.00,,,,,,,,,높은위험,0,0,0,0,100,0,0,0
1052,삼성클래식차이나본토연금증권자투자신탁H[주식]_S-P,삼성자산운용,주식형,2014/04/23,판매,가능,938,"1,172",-4.13,"1,270","1,615",20.79,2.34,1.81,,,1.04,0.99,0.95,,높은위험,0,0,0,0,100,0,0,0
